날짜,종가,시가,고가,저가,거래량,거래대금,flng_cls_code,prtt_rate,mod_yn,전일대비구분,전일대비,revl_issu_reas,결산년월,매출액증가율,영업이익증가율,순이익증가율,ROE,EPS,주당매출액,BPS,유보율,부채비율,MA5,MA20,MA60,RSI,MACD,Signal_Line,BB_middle,BB_upper,BB_lower,Volume_MA5,Volume_MA20,Volume_Ratio,Price_Volatility
2019-04-24,44750,45400,45650,44150,13299267,594100.467458,00,0.00,N,하락,-450,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45240.0,46067.5,45635.833333333336,25.0,32.66502346622292,292.0613232550902,46067.5,47854.374660582536,44280.625339417464,9503049.4,9345935.9,1.4230000229297528,893.4373302912697
2019-04-25,44650,44250,45000,44100,10868965,485378.09519,00,0.00,N,하락,-100,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45050.0,46057.5,45634.166666666664,25.0,-60.86130981204769,221.47679664166265,46057.5,47875.038821709575,44239.961178290425,9115093.0,9548318.85,1.1383119029377617,908.7694108547886
2019-04-26,44850,44200,45000,43800,9739982,434008.341453,00,0.00,N,상승,200,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,44960.0,46067.5,45630.833333333336,29.545454545454547,-117.48893491824856,153.6836503296804,46067.5,47854.374660582536,44280.625339417464,9367147.4,9460732.3,1.0295167108787127,893.4373302912697
2019-04-29,46150,45150,46150,45100,8777517,401124.00955,00,0.00,N,상승,1300,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45120.0,46122.5,45641.666666666664,45.6140350877193,-56.812698919762624,111.5843804797918,46122.5,47844.02777925226,44400.97222074774,9921259.4,9531501.7,0.9208954975059177,860.763889626132
2019-04-30,45850,46000,46300,45350,11121273,509855.7672,00,0.00,N,하락,-300,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45250.0,46127.5,45632.5,42.857142857142854,-32.558523149789835,82.75579975387548,46127.5,47845.0487428923,44409.9512571077,10761400.8,9613530.95,1.1568354081181795,858.7743714461495
2019-05-02,45900,45500,46150,45400,8625126,395453.52055,00,0.00,N,상승,50,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45480.0,46092.5,45628.333333333336,46.846846846846844,-9.196322496391076,64.36537530382218,46092.5,47797.9942176144,44387.0057823856,9826572.6,9422958.75,0.9153309728751599,852.7471088072033
2019-05-03,45300,45900,46050,45300,6562916,298782.68905,00,0.00,N,하락,-600,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45610.0,46010.0,45610.833333333336,36.036036036036045,-38.651050503031,43.76209014245154,46010.0,47700.40636659086,44319.59363340914,8965362.8,9118596.15,0.7197287709687636,845.2031832954295
2019-05-07,44850,45250,45300,44400,12014907,538125.2024,00,0.00,N,하락,-450,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45610.0,45910.0,45588.333333333336,31.034482758620683,-97.18508469053631,15.572655175853972,45910.0,47627.587046748515,44192.412953251485,9420347.8,9292024.55,1.293034358158255,858.7935233742558
2019-05-08,44250,44300,44850,44200,10398754,462086.63605,00,0.00,N,하락,-600,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45230.0,45790.0,45579.166666666664,25.80645161290323,-189.80080851617822,-25.50203756255247,45790.0,47621.47912613659,43958.52087386341,9744595.2,9386566.8,1.1078335904454437,915.7395630682961
2019-05-09,42450,43900,44250,42450,23029718,993611.649785,00,0.00,N,하락,-1800,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,44550.0,45580.0,45536.666666666664,20.51282051282051,-403.7897567155742,-101.15958139315681,45580.0,47895.48562599963,43264.51437400037,12126284.2,10194114.65,2.2591189907796454,1157.7428129998134
2019-05-10,42900,42600,43450,42450,14579512,624673.461,00,0.00,N,상승,450,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,43950.0,45390.0,45484.166666666664,30.147058823529406,-530.9458869946902,-187.11684251346352,45390.0,47931.15597400295,42848.84402599705,13317161.4,10328890.5,1.4115274046133028,1270.5779870014737
2019-05-13,42650,42500,43200,42350,7635079,326874.119,00,0.00,N,하락,-250,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,43420.0,45210.0,45425.0,30.370370370370367,-644.4619903530329,-278.58587208137743,45210.0,47993.1447567172,42426.8552432828,13531594.0,10025774.5,0.7615450556961958,1391.5723783585993
2019-05-14,42650,41300,43100,41300,11563730,491109.6762,00,0.00,N,보합,0,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,42980.0,45000.0,45344.166666666664,29.85074626865672,-726.0548121824759,-368.07966010159714,45000.0,47893.731882971646,42106.268117028354,13441358.6,10220514.2,1.1314235050913584,1446.8659414858232
2019-05-15,42550,42700,43050,42550,7670185,327973.978,00,0.00,N,하락,-100,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,42640.0,44775.0,45285.833333333336,30.075187969924812,-789.6838912547391,-452.4005063322256,44775.0,47697.23778707531,41852.76221292469,12895644.8,10167372.5,0.7543920516337923,1461.118893537657
2019-05-16,41550,42350,42400,41350,13687828,572149.879612,00,0.00,N,하락,-1000,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,42460.0,44490.0,45208.333333333336,27.77777777777777,-910.3085669808206,-543.9821184619447,44490.0,47506.20186396912,41473.79813603088,11027266.8,10465219.85,1.3079350645462073,1508.100931984561
2019-05-17,41200,41950,42050,40850,13357951,554484.41617,00,0.00,N,하락,-350,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,42120.0,44197.5,45129.166666666664,26.845637583892625,-1022.3614204188561,-639.657978853327,44197.5,47301.737341712855,41093.262658287145,10782954.6,10857434.5,1.2303045438588647,1552.1186708564255
2019-05-20,42000,41650,42100,41550,15752397,659809.9122,00,0.00,N,상승,800,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,41990.0,44017.5,45047.5,32.29813664596273,-1034.6836113413083,-718.6631053509233,44017.5,47195.92645610093,40839.07354389907,12406418.2,11004617.0,1.4314352784835673,1589.2132280504675
2019-05-21,43150,42600,43950,42350,18812132,815224.371474,00,0.00,N,상승,1150,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,42090.0,43910.0,44984.166666666664,31.012658227848107,-940.8085915644115,-763.092202593621,43910.0,47051.00218669811,40768.99781330189,13856098.6,11521238.1,1.6328220835918668,1570.5010933490576
2019-05-22,43500,43700,43800,42400,11033339,477853.59865,00,0.00,N,상승,350,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,42280.0,43817.5,44923.333333333336,35.22012578616352,-828.6180935447483,-776.1973807838465,43817.5,46888.12054417605,40746.87945582395,14528729.4,11772557.2,0.9372083577559513,1535.3102720880247
2019-05-23,43850,43900,44000,43250,12259006,536198.00264,00,0.00,N,상승,350,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,42740.0,43750.0,44865.0,37.57575757575757,-703.3563860530485,-761.6291818376869,43750.0,46751.227818918924,40748.772181081076,14242965.0,12039479.2,1.018233911646278,1500.6139094594632
2019-05-24,42700,43800,43800,42400,13966305,599084.523862,00,0.00,N,하락,-1150,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,43040.0,43647.5,44797.5,35.22727272727272,-688.9393059834474,-747.0912066668391,43647.5,46644.950671206454,40650.049328793546,14364635.8,12072831.1,1.1568376037332289,1498.725335603226
2019-05-27,42650,42500,43000,42350,8066669,344043.54735,00,0.00,N,하락,-50,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,43170.0,43547.5,44729.166666666664,36.904761904761905,-673.7813166869382,-732.429228670859,43547.5,46537.566888883965,40557.433111116035,12827490.2,11932716.3,0.6760128035558843,1495.0334444419807
2019-05-28,42550,42550,42950,42150,24506880,1042865.612,00,0.00,N,하락,-100,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,43050.0,43432.5,44686.666666666664,39.24050632911393,-662.2041875607683,-718.3842204488409,43432.5,46388.36393106103,40476.63606893897,13966439.8,12671061.2,1.9340826796732702,1477.9319655305158
2019-05-29,41800,41850,42100,41300,14930618,623333.158995,00,0.00,N,하락,-750,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,42710.0,43215.0,44635.833333333336,45.25547445255474,-705.4163606093716,-715.7906484809471,43215.0,45961.69179004013,40468.30820995987,14745895.6,12978716.25,1.1503925128188237,1373.3458950200672
2019-05-30,42550,42200,42700,42150,11766018,499609.785843,00,0.00,N,상승,750,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,42450.0,43050.0,44607.5,47.55244755244755,-671.4040590308214,-706.913330590922,43050.0,45511.92051690933,40588.07948309067,14647298.0,13010953.5,0.9043163516032856,1230.960258454668
2019-05-31,42500,42600,42800,42150,11365999,483166.57032,00,0.00,N,하락,-50,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,42410.0,42880.0,44582.5,48.92086330935252,-641.093520084316,-693.7493684896008,42880.0,44951.96829888372,40808.03170111628,14127236.8,13147997.15,0.86446618981812,1035.984149441863
2019-06-03,43800,42950,43900,42500,15466580,673362.393454,00,0.00,N,상승,1300,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,42640.0,42805.0,44571.666666666664,56.96969696969697,-506.3363340711294,-656.2667616059065,42805.0,44597.939368452695,41012.060631547305,15607219.0,13593180.35,1.1378190829344805,896.469684226346
2019-06-04,43450,43400,43700,43000,9913497,429427.885923,00,0.00,N,하락,-350,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,42820.0,42735.0,44565.833333333336,55.29411764705882,-422.9073554673887,-609.594880378203,42735.0,44284.56700233872,41185.43299766128,12688542.4,13488109.85,0.7349804465004413,774.7835011693603
2019-06-05,43900,44050,44200,43700,12464135,548114.387962,00,0.00,N,상승,450,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,43240.0,42717.5,44570.0,64.77987421383648,-316.82587815144507,-551.0410799328514,42717.5,44201.546743482926,41233.453256517074,12195245.8,13591378.9,0.9170618442548165,742.0233717414618
2019-06-07,44200,43600,44350,43450,11683682,513994.258914,00,0.00,N,상승,300,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,43570.0,42805.0,44562.5,68.9873417721519,-206.1714343494823,-482.0671508161776,42805.0,44422.958427674945,41187.041572325055,12178778.6,13024077.1,0.8970832950612677,808.9792138374727
2019-06-10,44800,44300,44850,44050,8792182,391890.812549,00,0.00,N,상승,600,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,44030.0,42900.0,44578.333333333336,68.18181818181819,-69.26357741803076,-399.50643613654825,42900.0,44748.18545435365,41051.81454564635,11664015.2,12734710.6,0.6904108209573291,924.0927271768222
2019-06-11,44850,44800,45000,44550,6664872,298796.054387,00,0.00,N,상승,50,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,44240.0,43010.0,44595.0,62.87878787878788,42.77834556151356,-311.0494797969359,43010.0,45047.697358862686,40972.302641137314,9903673.6,12686200.25,0.5253639284150509,1018.848679431344
2019-06-12,44600,44800,45050,44300,8607439,384320.2546,00,0.00,N,하락,-250,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,44470.0,43107.5,44601.666666666664,58.46153846153846,110.12995649351069,-226.8135925388466,43107.5,45256.25116729405,40958.74883270595,9642462.0,12538385.7,0.6864870172242349,1074.3755836470268
2019-06-13,43750,44200,44400,43400,16906540,740494.04645,00,0.00,N,하락,-850,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,44440.0,43167.5,44602.5,49.285714285714285,93.83700259129546,-162.68347351281818,43167.5,45317.72030695026,41017.27969304974,10530943.0,13000203.45,1.3004827243684407,1075.1101534751272
2019-06-14,44000,43750,44150,43300,9322873,408762.66325,00,0.00,N,상승,250,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,44400.0,43290.0,44604.166666666664,60.65573770491804,99.94552015974477,-110.1576747783056,43290.0,45328.472080027794,41251.527919972206,10058781.2,12781955.7,0.729377664796632,1019.236040013896
2019-06-17,43900,43750,44050,43400,11890424,521513.724525,00,0.00,N,하락,-100,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,44220.0,43425.0,44601.666666666664,60.16260162601626,95.61520748363546,-69.00309832591739,43425.0,45224.26885735647,41625.73114264353,10678429.6,12708579.35,0.9356218089003001,899.6344286782327
2019-06-18,44350,43750,44500,43650,7994928,353712.3802,00,0.00,N,상승,450,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,44120.0,43542.5,44576.666666666664,63.84615384615385,127.03031627034943,-29.79641540666403,43542.5,45254.76996149931,41830.23003850069,10944440.8,12320705.9,0.6489017808630592,856.1349807496548
2019-06-19,45350,45450,45450,45000,10417690,471407.748782,00,0.00,N,상승,1000,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,44270.0,43652.5,44556.666666666664,76.2962962962963,229.96773408021545,22.156414490711867,43652.5,45533.002452453715,41771.997547546285,11306491.0,11900983.8,0.8753637661451148,940.2512262268572
2019-06-20,45500,44850,45500,44850,7147785,323655.5189,00,0.00,N,상승,150,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,44620.0,43752.5,44556.666666666664,73.98373983739837,319.961805195293,81.71749263162809,43752.5,45803.80895309625,41701.19104690375,9354740.0,11706706.1,0.6105718328403239,1025.6544765481283
2019-06-21,45700,45750,45800,45200,9454913,430710.891468,00,0.00,N,상승,200,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,44960.0,43845.0,44564.166666666664,75.39682539682539,402.7781081464782,145.92961573459812,43845.0,46073.97191311912,41616.02808688088,9381148.0,11566501.45,0.8174393130776809,1114.485956559561
2019-06-24,45500,45200,45800,45200,6085066,276882.466792,00,0.00,N,하락,-200,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45280.0,43985.0,44566.666666666664,66.34615384615384,447.1181961208131,206.16733181184114,43985.0,46262.37152274982,41707.62847725018,8220076.4,11172439.5,0.5446497159371505,1138.685761374909
2019-06-25,45600,45200,45800,45200,7076774,322055.49445,00,0.00,N,상승,100,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45530.0,44132.5,44579.166666666664,71.71717171717172,484.7394252047379,261.88175049042053,44132.5,46427.86718768829,41837.13281231171,8036445.6,11122944.75,0.6362320553646551,1147.6835938441445
2019-06-26,45700,45800,46000,45600,9226097,422131.88365,00,0.00,N,상승,100,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45600.0,44290.0,44596.666666666664,69.56521739130434,516.6678591000673,312.8389722123499,44290.0,46560.31182648418,42019.68817351582,7798127.0,10358905.6,0.8906439884923751,1135.1559132420916
2019-06-27,46500,46000,46600,45750,12603534,583888.994023,05,0.00,N,상승,800,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45800.0,44525.0,44620.833333333336,72.54901960784314,599.6127248687699,370.19372274363394,44525.0,46680.16515425281,42369.83484574719,8889276.8,10242551.4,1.2305072738028924,1077.5825771264053
2019-06-28,47000,47000,47000,46700,12949231,607214.695012,00,0.00,N,상승,500,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,46060.0,44747.5,44641.666666666664,72.0,697.6508650024407,435.6851511953953,44747.5,46962.15810596491,42532.84189403509,9588140.4,10301712.05,1.2569979569560963,1107.3290529824546
2019-07-01,46600,47350,47400,46250,11383522,531568.61556,00,0.00,N,하락,-400,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,46280.0,44952.5,44641.666666666664,66.35514018691589,734.6021045373418,495.4685418637846,44952.5,47046.972675752535,42858.027324247465,10647831.6,10302588.2,1.1049186650010918,1047.2363378762677
2019-07-02,46250,46200,46900,45850,8463073,393048.19955,00,0.00,N,하락,-350,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,46410.0,45075.0,44630.0,65.13761467889908,727.2607440072825,541.8269822924842,45075.0,47172.241295757805,42977.758704242195,10925091.4,9952412.85,0.8503538918203137,1048.6206478789038
2019-07-03,45400,45750,46350,45200,9669368,441064.91045,00,0.00,N,하락,-850,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,46350.0,45172.5,44605.833333333336,65.13761467889908,645.4148262813615,562.5445510902597,45172.5,47128.18671476699,43216.81328523301,11013745.6,9940206.4,0.9727532418240329,977.8433573834952
2019-07-04,46000,45250,46200,45250,6365573,291453.6186,00,0.00,N,상승,600,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,46250.0,45277.5,44595.0,67.24137931034483,621.798624914547,574.3953658551171,45277.5,47169.99904401013,43385.00095598987,9766153.4,9635278.3,0.6606527390080679,946.2495220050666
2019-07-05,45650,45950,45950,45250,7235395,329446.75835,00,0.00,N,하락,-350,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45980.0,45350.0,44578.333333333336,64.46280991735537,568.2896509101847,573.1742228661307,45350.0,47178.71827417897,43521.28172582103,8623386.2,9412863.95,0.768670942067531,914.3591370894857
2019-07-08,44400,44750,44800,44350,7823843,348372.97325,00,0.00,N,하락,-1250,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45540.0,45330.0,44540.0,50.36496350364963,420.17533052602084,542.5744443981088,45330.0,47192.4827798569,43467.5172201431,7911450.4,9364447.0,0.8354837183658576,931.2413899284496
2019-07-09,45100,44850,45450,44700,7646421,344766.4061,00,0.00,N,상승,700,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45310.0,45342.5,44520.833333333336,48.091603053435115,355.18348030451307,505.0962515793897,45342.5,47194.74614710735,43490.25385289265,7748120.0,9413524.45,0.8122803569071306,926.1230735536733
2019-07-10,45550,45550,46150,45500,9253930,424302.2555,00,0.00,N,상승,450,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45340.0,45390.0,44499.166666666664,50.36496350364963,336.11370044088835,471.2997413516894,45390.0,47210.52623971038,43569.47376028962,7665032.4,9445849.0,0.9796821863233257,910.2631198551896
2019-07-11,46200,46350,46550,46150,10989751,509185.21665,00,0.00,N,상승,650,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45380.0,45512.5,44485.0,53.42465753424657,369.19448601279873,450.8786902839113,45512.5,47192.68639316887,43832.31360683113,8589868.0,9150009.55,1.201064429490131,840.0931965844338
2019-07-12,46300,46350,46400,45800,5245804,242358.883168,00,0.00,N,상승,100,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45510.0,45627.5,44469.166666666664,55.55555555555556,398.8823438140025,440.47942098992957,45627.5,47181.941852783355,44073.058147216645,8191949.8,8946156.1,0.5863751919106353,777.2209263916781
2019-07-15,46450,45950,46650,45750,4717226,218263.19135,00,0.00,N,상승,150,,2018-12-31,1.75,9.77,5.12,19.63,6024.0,33458,35342.0,26648.22,36.97,45920.0,45755.0,44459.166666666664,55.86206896551724,429.56220569455763,438.2959779308552,45755.0,47119.551208273384,44390.448791726616,7570626.4,8587496.2,0.5493133143977403,682.2756041366915
